"Datum","Datum Jahr","Datum Monat","Monat","Datum Tag","Datum Monat Tag","Hotelkategorie","Anzahl Ankünfte","Anzahl Logiernächte","Anzahl verfügbare Zimmer","Anzahl belegte Zimmer","Zimmerauslastung"
2024-06-03,2024,"Juni",6,3,"06-03","4- und 5-Stern",1243,1932,1974,1422,72.0364741641337
2024-06-03,2024,"Juni",6,3,"06-03","Keine Kategorie",353,449,629,281,44.6740858505564
2024-06-03,2024,"Juni",6,3,"06-03","Total",2758,4068,4713,2975,63.123276044982
2024-06-04,2024,"Juni",6,4,"06-04","1- und 2-Stern",257,444,563,314,55.7726465364121
2024-06-04,2024,"Juni",6,4,"06-04","3-Stern",781,1398,1547,1120,72.3981900452489
2024-06-04,2024,"Juni",6,4,"06-04","4- und 5-Stern",895,2053,1974,1516,76.7983789260385
2024-06-04,2024,"Juni",6,4,"06-04","Keine Kategorie",216,485,629,313,49.7615262321145
2024-06-04,2024,"Juni",6,4,"06-04","Total",2149,4380,4713,3263,69.2340335242945
2024-06-05,2024,"Juni",6,5,"06-05","1- und 2-Stern",290,459,563,343,60.9236234458259
2024-06-05,2024,"Juni",6,5,"06-05","3-Stern",757,1438,1547,1133,73.2385261797026
2024-06-05,2024,"Juni",6,5,"06-05","4- und 5-Stern",1028,2119,1974,1506,76.2917933130699
2024-06-05,2024,"Juni",6,5,"06-05","Keine Kategorie",223,467,629,325,51.6693163751987
2024-06-05,2024,"Juni",6,5,"06-05","Total",2298,4483,4713,3307,70.1676214725228
2024-06-06,2024,"Juni",6,6,"06-06","1- und 2-Stern",310,482,563,372,66.0746003552398
2024-06-06,2024,"Juni",6,6,"06-06","3-Stern",712,1472,1547,1158,74.8545572074984
2024-06-06,2024,"Juni",6,6,"06-06","4- und 5-Stern",1076,2038,1974,1365,69.1489361702128
2024-06-06,2024,"Juni",6,6,"06-06","Keine Kategorie",291,559,629,389,61.8441971383148
2024-06-06,2024,"Juni",6,6,"06-06","Total",2389,4551,4713,3284,69.6796095904944
2024-06-07,2024,"Juni",6,7,"06-07","1- und 2-Stern",369,531,563,359,63.765541740675
2024-06-07,2024,"Juni",6,7,"06-07","3-Stern",946,1486,1547,1074,69.4246929541047
2024-06-07,2024,"Juni",6,7,"06-07","4- und 5-Stern",1308,2000,1974,1167,59.1185410334346
2024-06-07,2024,"Juni",6,7,"06-07","Keine Kategorie",263,495,629,353,56.120826709062
2024-06-07,2024,"Juni",6,7,"06-07","Total",2886,4512,4713,2953,62.6564820708678
2024-06-08,2024,"Juni",6,8,"06-08","1- und 2-Stern",350,576,563,365,64.8312611012433
2024-06-08,2024,"Juni",6,8,"06-08","3-Stern",926,1670,1547,1176,76.0180995475113
2024-06-08,2024,"Juni",6,8,"06-08","4- und 5-Stern",1032,1820,1974,1057,53.5460992907801
2024-06-08,2024,"Juni",6,8,"06-08","Keine Kategorie",277,543,629,332,52.7821939586645
2024-06-08,2024,"Juni",6,8,"06-08","Total",2585,4609,4713,2930,62.1684701888394
2024-06-09,2024,"Juni",6,9,"06-09","1- und 2-Stern",250,456,563,324,57.5488454706927
2024-06-09,2024,"Juni",6,9,"06-09","3-Stern",958,1521,1547,1051,67.9379444085326
2024-06-09,2024,"Juni",6,9,"06-09","4- und 5-Stern",1203,1859,1974,1201,60.8409321175279
2024-06-09,2024,"Juni",6,9,"06-09","Keine Kategorie",235,429,629,311,49.4435612082671
2024-06-09,2024,"Juni",6,9,"06-09","Total",2646,4265,4713,2887,61.2561001485254
2024-06-10,2024,"Juni",6,10,"06-10","1- und 2-Stern",416,668,563,434,77.0870337477798
2024-06-10,2024,"Juni",6,10,"06-10","3-Stern",1020,1737,1547,1388,89.7220426632191
2024-06-10,2024,"Juni",6,10,"06-10","4- und 5-Stern",1396,2525,1974,1685,85.3596757852077
2024-06-10,2024,"Juni",6,10,"06-10","Keine Kategorie",449,724,629,509,80.9220985691574
2024-06-10,2024,"Juni",6,10,"06-10","Total",3281,5654,4713,4016,85.2111181837471
2024-06-11,2024,"Juni",6,11,"06-11","1- und 2-Stern",229,684,563,484,85.968028419183
2024-06-11,2024,"Juni",6,11,"06-11","3-Stern",509,1827,1547,1480,95.6690368455074
2024-06-11,2024,"Juni",6,11,"06-11","4- und 5-Stern",416,2610,1974,1743,88.2978723404255
2024-06-11,2024,"Juni",6,11,"06-11","Keine Kategorie",163,747,629,525,83.4658187599364
2024-06-11,2024,"Juni",6,11,"06-11","Total",1317,5868,4713,4232,89.7941862932315
2024-06-12,2024,"Juni",6,12,"06-12","1- und 2-Stern",270,699,563,475,84.3694493783304
2024-06-12,2024,"Juni",6,12,"06-12","3-Stern",449,1719,1547,1408,91.0148674854557
2024-06-12,2024,"Juni",6,12,"06-12","4- und 5-Stern",502,2515,1974,1637,82.9280648429585
2024-06-12,2024,"Juni",6,12,"06-12","Keine Kategorie",197,721,629,510,81.0810810810811
2024-06-12,2024,"Juni",6,12,"06-12","Total",1418,5654,4713,4030,85.508168894547
2024-06-13,2024,"Juni",6,13,"06-13","1- und 2-Stern",334,705,563,488,86.6785079928952
2024-06-13,2024,"Juni",6,13,"06-13","3-Stern",714,1662,1547,1304,84.2921784098255
2024-06-13,2024,"Juni",6,13,"06-13","4- und 5-Stern",900,2209,1974,1412,71.5298885511651
2024-06-13,2024,"Juni",6,13,"06-13","Keine Kategorie",269,657,629,445,70.7472178060413
2024-06-13,2024,"Juni",6,13,"06-13","Total",2217,5233,4713,3649,77.4241459792064
2024-06-14,2024,"Juni",6,14,"06-14","1- und 2-Stern",494,876,563,514,91.2966252220249
2024-06-14,2024,"Juni",6,14,"06-14","3-Stern",903,1839,1547,1306,84.4214608920491
2024-06-14,2024,"Juni",6,14,"06-14","4- und 5-Stern",1105,2334,1974,1386,70.2127659574468
2024-06-14,2024,"Juni",6,14,"06-14","Keine Kategorie",404,737,629,443,70.429252782194
2024-06-14,2024,"Juni",6,14,"06-14","Total",2906,5786,4713,3649,77.4241459792064
2024-06-15,2024,"Juni",6,15,"06-15","1- und 2-Stern",388,916,563,521,92.5399644760213
2024-06-15,2024,"Juni",6,15,"06-15","3-Stern",800,1801,1547,1238,80.0258564964447
2024-06-15,2024,"Juni",6,15,"06-15","4- und 5-Stern",1085,2460,1974,1350,68.3890577507599
2024-06-15,2024,"Juni",6,15,"06-15","Keine Kategorie",299,687,629,399,63.4340222575517
2024-06-15,2024,"Juni",6,15,"06-15","Total",2572,5864,4713,3508,74.432420963293
